filename, Heart, Oblong, Oval, Round, square
oval-802-_jpg.rf.6bfd2ff454281293a79de75466be2a59.jpg, 0, 0, 1, 0, 0
oblong-975-_jpg.rf.6c1430da518a83b5e53986c6cae01eb0.jpg, 0, 1, 0, 0, 0
oval-271-_jpg.rf.6c41dcf361ee7d3b0f7684dbd3dda85a.jpg, 0, 0, 1, 0, 0
oblong-625-_jpg.rf.6bf5eef86c59b7ccb0e14627f422118c.jpg, 0, 1, 0, 0, 0
round-831-_jpg.rf.6c3abfc5c6028a3af18e13c01892feb9.jpg, 0, 0, 0, 1, 0
heart-60-_jpg.rf.6c17cfdf155ebfb98057fd28cbbf2980.jpg, 1, 0, 0, 0, 0
square-23-_jpg.rf.6b23f786ff2bf44c26b430083e6f8070.jpg, 0, 0, 0, 0, 1
round-219-_jpg.rf.6c8403d6cf31da737d44bd7614eb2d3e.jpg, 0, 0, 0, 1, 0
round-498-_jpg.rf.6a0edc5e79b75c574612b6609f2fb212.jpg, 0, 0, 0, 1, 0
oblong-505-_jpg.rf.6977a70c00c99d11ec7a7501c085ccdd.jpg, 0, 1, 0, 0, 0
square-780-_jpg.rf.6b83a5b12b68465601cd5690bdc363f1.jpg, 0, 0, 0, 0, 1
square-371-_jpg.rf.6c7497b89ae213d523ba1157d898a03c.jpg, 0, 0, 0, 0, 1
heart-734-_jpg.rf.6c86228aaaecf83ca5b50e4ae1b07cb3.jpg, 1, 0, 0, 0, 0
oval-111-_jpg.rf.6c8dfb311aa7639ecc5aec2d64ae8346.jpg, 0, 0, 1, 0, 0
heart-23-_jpg.rf.6c8928f5b9ea54c6a80cb9062f0052e1.jpg, 1, 0, 0, 0, 0
heart-700-_jpg.rf.6cced827c9aa3603a09200b9fde61fe2.jpg, 1, 0, 0, 0, 0
square-533-_jpg.rf.6d245ec58f527f8858c007d6cc5b52d7.jpg, 0, 0, 0, 0, 1
heart-742-_jpg.rf.6c971ad7ed7e0dcef6ae29d3b28c8802.jpg, 1, 0, 0, 0, 0
oblong-126-_jpg.rf.6d46f70a5224005f16320abd3df99d25.jpg, 0, 1, 0, 0, 0
heart-573-_jpg.rf.6d122ac83962f75ffdeb8df05fa3914f.jpg, 1, 0, 0, 0, 0
oval-430-_jpg.rf.6e361c52eeec1bbe0b2cedbc16471bc9.jpg, 0, 0, 1, 0, 0
oval-67-_jpg.rf.6e4f5ed29446a098aa07cac97526b6db.jpg, 0, 0, 1, 0, 0
round-756-_jpg.rf.6ce28dc59c44d0239e156f0830b06ad1.jpg, 0, 0, 0, 1, 0
oval-228-_jpg.rf.6d365520999b2cb803d8bc65b6154ddd.jpg, 0, 0, 1, 0, 0
square-373-_jpg.rf.6cfdaeb64f288fc70e953c5fce3c6a66.jpg, 0, 0, 0, 0, 1
square-281-_jpg.rf.6d535d8ca22aeac3904bfaddd6c9d467.jpg, 0, 0, 0, 0, 1
round-411-_jpg.rf.6ca8ec01799880dd8f10ac2e4717b12e.jpg, 0, 0, 0, 1, 0
round-913-_jpg.rf.6de456258eefd681a62d3fd068ce80a6.jpg, 0, 0, 0, 1, 0
square-359-_jpg.rf.6d68a3e4f1b8c4973b7ce3aa45af13ec.jpg, 0, 0, 0, 0, 1
oblong-281-_jpg.rf.6e48a6ebbf770875831bb7cdd06d6ec0.jpg, 0, 1, 0, 0, 0
round-251-_jpg.rf.6e1676714d3c6a9711f236167d9e4cce.jpg, 0, 0, 0, 1, 0
oval-822-_jpg.rf.6d34e3c7c8b6b7a441f26fc82272de6c.jpg, 0, 0, 1, 0, 0
oval-848-_jpg.rf.6d2f43b390060f85d5f5d968638d3607.jpg, 0, 0, 1, 0, 0
oval-217-_jpg.rf.6d94fb83c5acf0e6f2b23d7931fb3b49.jpg, 0, 0, 1, 0, 0
square-478-_jpg.rf.6e6942cb77c0cb4f37444f0292abee3d.jpg, 0, 0, 0, 0, 1
heart-104-_jpg.rf.6d7d666b985ee64b39b7b2c6728541c1.jpg, 1, 0, 0, 0, 0
heart-528-_jpg.rf.6d807fd64964bd093a2bd08511b64270.jpg, 1, 0, 0, 0, 0
heart-149-_jpg.rf.6e8d6c8e95bc4258e55a26e450f41ccb.jpg, 1, 0, 0, 0, 0
heart-794-_jpg.rf.6d40587291e8a8a9f7dea671e33a16c2.jpg, 1, 0, 0, 0, 0
heart-590-_jpg.rf.6e9b495f073ee1d818c6d8a856a7777a.jpg, 1, 0, 0, 0, 0
square-499-_jpg.rf.6ee190d7dba2d4f4e095a3182286f603.jpg, 0, 0, 0, 0, 1
round-53-_jpg.rf.6ec24a5bbad54b9f96aba43e9df70892.jpg, 0, 0, 0, 1, 0
heart-748-_jpg.rf.6eba096568d966d5254c6ecb05cf3912.jpg, 1, 0, 0, 0, 0
oblong-956-_jpg.rf.6ee25a056f5ef928f192162f96f9da82.jpg, 0, 1, 0, 0, 0
oblong-532-_jpg.rf.6f4e8c16af4674693af0a46813402f7c.jpg, 0, 1, 0, 0, 0
heart-727-_jpg.rf.6feb5933163c60a6f7f3cc57758624a8.jpg, 1, 0, 0, 0, 0
oval-66-_jpg.rf.6f32f339e0c3f30b98d9ae0e8d7d92ae.jpg, 0, 0, 1, 0, 0
round-114-_jpg.rf.7006cb396cb841ea2000e6711f2b30d4.jpg, 0, 0, 0, 1, 0
oval-491-_jpg.rf.6f2122516a692866893c87615514e1d9.jpg, 0, 0, 1, 0, 0
heart-469-_jpg.rf.6edf659ab78bf2ef6aa8f265adaf0763.jpg, 1, 0, 0, 0, 0
square-598-_jpg.rf.702bc8ca36633e902c44305f4892c5e6.jpg, 0, 0, 0, 0, 1
oblong-621-_jpg.rf.701fdaa4c09164b98d5cc84031e0283d.jpg, 0, 1, 0, 0, 0
oval-737-_jpg.rf.6f55b9fa354c2d5d897a086a7ccea7ea.jpg, 0, 0, 1, 0, 0
oblong-848-_jpg.rf.702d722f9fc649dd2613dc3127fc8836.jpg, 0, 1, 0, 0, 0
square-595-_jpg.rf.701eab59dd3286712beac089ee6d139f.jpg, 0, 0, 0, 0, 1
square-388-_jpg.rf.703e9a95dcb29994b1cb8f05f78645d0.jpg, 0, 0, 0, 0, 1
square-730-_jpg.rf.6f52a06187bacdd64a9137b806c7b6c5.jpg, 0, 0, 0, 0, 1
square-848-_jpg.rf.702f7e3a2011bdaa92a7b74a604500df.jpg, 0, 0, 0, 0, 1
heart-775-_jpg.rf.6fff1edc7c200dbde5de2ac751a8d72d.jpg, 1, 0, 0, 0, 0
oval-448-_jpg.rf.6f8de955d07d7f1dfeabdf3439bec37a.jpg, 0, 0, 1, 0, 0
square-363-_jpg.rf.7087bfac7d0b155b2c7d4a0e69e4c0a8.jpg, 0, 0, 0, 0, 1
square-121-_jpg.rf.705d9c1f38002303fd95a284f339ca74.jpg, 0, 0, 0, 0, 1
oval-957-_jpg.rf.706482d4bd3bbe6fb16a3acb16a3c13d.jpg, 0, 0, 1, 0, 0
square-716-_jpg.rf.706fd33baa4edbb0f21d4245f4aa7d8c.jpg, 0, 0, 0, 0, 1
heart-917-_jpg.rf.7093f002d015565fb49a23fc4356274c.jpg, 1, 0, 0, 0, 0
oblong-355-_jpg.rf.70c970f5ce717e7c3b44a88f59c1c9e4.jpg, 0, 1, 0, 0, 0
heart-30-_jpg.rf.70fb0ca102fe059e4a65a6a2f0ff1a20.jpg, 1, 0, 0, 0, 0
oblong-969-_jpg.rf.70def473d2e96426c7bc69e67e47675d.jpg, 0, 1, 0, 0, 0
square-646-_jpg.rf.7103dbe8cd979930bea5c748a083f44d.jpg, 0, 0, 0, 0, 1
round-669-_jpg.rf.71b5cc73999d88554796a771e1988ab8.jpg, 0, 0, 0, 1, 0
oblong-368-_jpg.rf.72a811584efc3f4d5c1b656ab8b49707.jpg, 0, 1, 0, 0, 0
oblong-133-_jpg.rf.72b1f3eb002c745a892687904da0bc24.jpg, 0, 1, 0, 0, 0
heart-988-_jpg.rf.7177310bdc62f264083292f82a200e50.jpg, 1, 0, 0, 0, 0
oval-36-_jpg.rf.70ce81a9b247394ce937d451336477a4.jpg, 0, 0, 1, 0, 0
square-822-_jpg.rf.71528c1a4ef36880d4b215b8eb0e658a.jpg, 0, 0, 0, 0, 1
square-325-_jpg.rf.738a16e5ce0585a3178a9c02e6c10e2a.jpg, 0, 0, 0, 0, 1
oval-807-_jpg.rf.72026ddaac20dc04dce31d9fa33f28ff.jpg, 0, 0, 1, 0, 0
heart-253-_jpg.rf.715cc0d275725f3979f9aadbc5a9bc62.jpg, 1, 0, 0, 0, 0
oblong-809-_jpg.rf.71a1e5439593aec50b3d552a9862961b.jpg, 0, 1, 0, 0, 0
heart-370-_jpg.rf.728b4a0d6a1ab40395b9271a2a326c32.jpg, 1, 0, 0, 0, 0
oblong-860-_jpg.rf.739b0c7117a301bd8d67cd9964de6048.jpg, 0, 1, 0, 0, 0
square-379-_jpg.rf.72202cb60f1a34a220e41b93619ffdf2.jpg, 0, 0, 0, 0, 1
round-129-_jpg.rf.721d69b13ab168d09ae05999663a2590.jpg, 0, 0, 0, 1, 0
heart-29-_jpg.rf.7203dadf6cca54977c0c9be4477edf6a.jpg, 1, 0, 0, 0, 0
heart-538-_jpg.rf.74212b8bc8229ecd5b5a8b1257ffa31a.jpg, 1, 0, 0, 0, 0
square-694-_jpg.rf.7367a8b3b22401f85ccda211c84812a8.jpg, 0, 0, 0, 0, 1
square-263-_jpg.rf.73c8a37776a341af903b839cf0aeef14.jpg, 0, 0, 0, 0, 1
round-582-_jpg.rf.709ca6cd49d8472e3f90790ab4027872.jpg, 0, 0, 0, 1, 0
heart-198-_jpg.rf.73f9f209d6eee9be72f327188fe5971a.jpg, 1, 0, 0, 0, 0
heart-424-_jpg.rf.7160938fcd767bb2d2e161072fd08ee0.jpg, 1, 0, 0, 0, 0
heart-520-_jpg.rf.7263dfd8ba74c0ce9f74f4007f137320.jpg, 1, 0, 0, 0, 0
heart-449-_jpg.rf.73c33495f3e6d83d44546d185c6e4576.jpg, 1, 0, 0, 0, 0
oblong-586-_jpg.rf.72f9c0fe6f8fdef05af2e3d7d0e56f11.jpg, 0, 1, 0, 0, 0
round-531-_jpg.rf.7437da2f26f2cd99162886c683b64da2.jpg, 0, 0, 0, 1, 0
round-901-_jpg.rf.74254fc1fdef474ed348a1b963b84c9d.jpg, 0, 0, 0, 1, 0
square-758-_jpg.rf.74a24c009ed7ba558d2c2702683bd15a.jpg, 0, 0, 0, 0, 1
oval-452-_jpg.rf.74be9c62ef7f14641a707892dd52a6d6.jpg, 0, 0, 1, 0, 0
square-750-_jpg.rf.74e45b3e64c33175729fc58d00b0a53c.jpg, 0, 0, 0, 0, 1
oval-715-_jpg.rf.74bac7ff60ff19bde85b122fe95d7980.jpg, 0, 0, 1, 0, 0
round-372-_jpg.rf.7574d743398ff48372256d927b64fb2d.jpg, 0, 0, 0, 1, 0
square-110-_jpg.rf.7547c58f17a7c9b3d4c4e5f453623279.jpg, 0, 0, 0, 0, 1
heart-6-_jpg.rf.754236568f1d73e4defbf32b337af3d4.jpg, 1, 0, 0, 0, 0
heart-793-_jpg.rf.752b225c975c3033e5bc8f73614e7f11.jpg, 1, 0, 0, 0, 0
heart-943-_jpg.rf.74f652fea95ed631aa52f271764efa7a.jpg, 1, 0, 0, 0, 0
oblong-522-_jpg.rf.7598eec2628e3ad451fcf4bb1d16cb72.jpg, 0, 1, 0, 0, 0
heart-841-_jpg.rf.75a882f6bdf88c122e84810db9e52611.jpg, 1, 0, 0, 0, 0
round-543-_jpg.rf.751ed2895894ada66504c0a750e75d6e.jpg, 0, 0, 0, 1, 0
square-485-_jpg.rf.763e1918d56f60cf7e3fef2ab83cf1b0.jpg, 0, 0, 0, 0, 1
oval-953-_jpg.rf.75504f77928a0dbfc0fb8389b0693c7e.jpg, 0, 0, 1, 0, 0
heart-468-_jpg.rf.762e2f789f10a3c6f9a6ce730d3d9000.jpg, 1, 0, 0, 0, 0
oblong-673-_jpg.rf.751bc7daa0ae08d136e16a124e1f2ec9.jpg, 0, 1, 0, 0, 0
oval-878-_jpg.rf.75d77ee8f6679074b2f1007a3e0d8b07.jpg, 0, 0, 1, 0, 0
square-97-_jpg.rf.75d43adb2676ff6cae6ec6ad695f17aa.jpg, 0, 0, 0, 0, 1
oblong-709-_jpg.rf.74a6be0e2f19e8116f5e1222345031ac.jpg, 0, 1, 0, 0, 0
round-631-_jpg.rf.76985da8bc154ce74edeae30cad0b266.jpg, 0, 0, 0, 1, 0
round-384-_jpg.rf.75635da2ca58a18a1053b8ccf2ce1a69.jpg, 0, 0, 0, 1, 0
oblong-198-_jpg.rf.75ef4abfbb17d441db7c3517a8c2da57.jpg, 0, 1, 0, 0, 0
oblong-452-_jpg.rf.76513e0596d3c17bac3e33088c90345c.jpg, 0, 1, 0, 0, 0
oval-768-_jpg.rf.75eed34cc807714d570d029ae88f0004.jpg, 0, 0, 1, 0, 0
round-656-_jpg.rf.762230a4075debf0c7bef4cadfd9e8e3.jpg, 0, 0, 0, 1, 0
round-250-_jpg.rf.76f8f6d30a5872cd42d7f95ebecac7a1.jpg, 0, 0, 0, 1, 0
oblong-75-_jpg.rf.76516cd32e8a0183a63f57d6105e48ea.jpg, 0, 1, 0, 0, 0
oval-199-_jpg.rf.757dec73f63a6caadb0cedd0ccf5c218.jpg, 0, 0, 1, 0, 0
square-846-_jpg.rf.76e51801714d5a09351663c6286db28b.jpg, 0, 0, 0, 0, 1
oblong-241-_jpg.rf.76b09feb3a45817955f74e55536c4694.jpg, 0, 1, 0, 0, 0
oblong-790-_jpg.rf.74e03c91c8cbb1f7f2a7a375759092f2.jpg, 0, 1, 0, 0, 0
round-782-_jpg.rf.777e5160ad81ae8ba0a5f037b8772bd2.jpg, 0, 0, 0, 1, 0
oval-27-_jpg.rf.76fa84d9b78c35ffb5f2495b35ae108c.jpg, 0, 0, 1, 0, 0
round-799-_jpg.rf.76db1e0c9dbbc3ea803728b2541f251c.jpg, 0, 0, 0, 1, 0
oblong-841-_jpg.rf.773f8b427bbde3e7d1ba317134718722.jpg, 0, 1, 0, 0, 0
round-48-_jpg.rf.774584734d1e633dcf867dd0855501ed.jpg, 0, 0, 0, 1, 0
square-575-_jpg.rf.783f89d926585b3359732f0869e5497b.jpg, 0, 0, 0, 0, 1
oblong-794-_jpg.rf.77e5dde3d89e84e52a70bdf8685c70cc.jpg, 0, 1, 0, 0, 0
round-592-_jpg.rf.7852e3dc94a1b87c54f78581b60af567.jpg, 0, 0, 0, 1, 0
square-192-_jpg.rf.78a5dc183c8ef254bdbbaeba12deaa34.jpg, 0, 0, 0, 0, 1
square-494-_jpg.rf.787043f6662ac7d779497039c6069042.jpg, 0, 0, 0, 0, 1
oval-492-_jpg.rf.78201d6140c645a94325dd257f654381.jpg, 0, 0, 1, 0, 0
oval-232-_jpg.rf.78dc819154a07b775e660ce6b0c4b126.jpg, 0, 0, 1, 0, 0
heart-144-_jpg.rf.78507eacd50d1bba885dac723cbab6e2.jpg, 1, 0, 0, 0, 0
heart-130-_jpg.rf.77f6f5ce9206a24814fb8f9760d95be5.jpg, 1, 0, 0, 0, 0
oblong-364-_jpg.rf.79070bac531ca693548ac4b99826df8f.jpg, 0, 1, 0, 0, 0
heart-252-_jpg.rf.794b7b5052c3033aec04a2ea756ce8ed.jpg, 1, 0, 0, 0, 0
oval-636-_jpg.rf.794198e003f7354b35d09782f54a74bb.jpg, 0, 0, 1, 0, 0
heart-561-_jpg.rf.77d09bc0603847e5737197c3e1436a10.jpg, 1, 0, 0, 0, 0
oblong-965-_jpg.rf.772cbee326b5adee05d21091012730eb.jpg, 0, 1, 0, 0, 0
oblong-24-_jpg.rf.788ef2541c9e6956a67b5b0bfc8f7301.jpg, 0, 1, 0, 0, 0
oval-871-_jpg.rf.78478ef923f3fc9a46aa77ef75a86738.jpg, 0, 0, 1, 0, 0
oval-47-_jpg.rf.790ef143b8168bccc51eb2b3ce46f6e3.jpg, 0, 0, 1, 0, 0
heart-566-_jpg.rf.79b4252f2937acc1383480385a7c56e9.jpg, 1, 0, 0, 0, 0
oval-657-_jpg.rf.7981d953e3204f6b025e924b240729e7.jpg, 0, 0, 1, 0, 0
oblong-962-_jpg.rf.7992a94f1a4fcb127fb4ae33f6491387.jpg, 0, 1, 0, 0, 0
heart-477-_jpg.rf.79cc0d2e5f16832ab315fe51a16b9729.jpg, 1, 0, 0, 0, 0
heart-607-_jpg.rf.7927913092ab799b65d6781f261b1fad.jpg, 1, 0, 0, 0, 0
round-404-_jpg.rf.7a6c505b2ff3a650424194d0c4620f9a.jpg, 0, 0, 0, 1, 0
oval-139-_jpg.rf.7a5e3fdc5c31aed937651c6d82c042d2.jpg, 0, 0, 1, 0, 0
heart-331-_jpg.rf.7a1cdc1f76dabf5af9d290633489216b.jpg, 1, 0, 0, 0, 0
oblong-487-_jpg.rf.7b1b3983332f20258fea1493ef767720.jpg, 0, 1, 0, 0, 0
oblong-296-_jpg.rf.79f6a480b68b80890ac3eb6b5bae66c9.jpg, 0, 1, 0, 0, 0
heart-105-_jpg.rf.79fb56cbee922da1c4b3341562deee9e.jpg, 1, 0, 0, 0, 0
oblong-210-_jpg.rf.7bd9f242c488837a042c2c67d70c6281.jpg, 0, 1, 0, 0, 0
oval-239-_jpg.rf.7b1def7e9e0e64766a94d1ff1e5b6ce9.jpg, 0, 0, 1, 0, 0
oblong-883-_jpg.rf.7a1ec7434e9038668e3a5b737ccc3725.jpg, 0, 1, 0, 0, 0
oblong-666-_jpg.rf.7bc90e36bd16c8e1da16988efa0784dd.jpg, 0, 1, 0, 0, 0
square-398-_jpg.rf.7bd11c0b426fcae50809ffeb9d7e3493.jpg, 0, 0, 0, 0, 1
square-292-_jpg.rf.7ab8f7c5274a6114eb0fe5d79a772cb5.jpg, 0, 0, 0, 0, 1
oval-224-_jpg.rf.7a43c4a3fb14d5ce8cc98c7dc1a32e60.jpg, 0, 0, 1, 0, 0
oval-180-_jpg.rf.7ca2849195645f738c056abc2b21e0b5.jpg, 0, 0, 1, 0, 0
oval-449-_jpg.rf.7c0660c8e9f6bb995817ce8827ed455d.jpg, 0, 0, 1, 0, 0
oblong-171-_jpg.rf.7ac278d6df6513e86be7840d9d4738d6.jpg, 0, 1, 0, 0, 0
round-318-_jpg.rf.7c915b92fc9110f91b34294e5facb49d.jpg, 0, 0, 0, 1, 0
square-94-_jpg.rf.7c3af388e66c512700e2efd1a994e6d7.jpg, 0, 0, 0, 0, 1
square-113-_jpg.rf.7c5db7438075933bdb3f6c6f0ed4970b.jpg, 0, 0, 0, 0, 1
oblong-574-_jpg.rf.79e3415154ea3c611486e4d9e09e98f5.jpg, 0, 1, 0, 0, 0
heart-132-_jpg.rf.7bf55cd4d1f424da38490f246f2d17f2.jpg, 1, 0, 0, 0, 0
round-293-_jpg.rf.7ca74d18c272d803dd8d743f53d88634.jpg, 0, 0, 0, 1, 0
square-497-_jpg.rf.7bf28f0e2f741fb88cf95c73f82eca47.jpg, 0, 0, 0, 0, 1
oblong-374-_jpg.rf.7ca135580ec7df41d7617dad1a403558.jpg, 0, 1, 0, 0, 0
round-562-_jpg.rf.7d3b8b0f0112f2781b6b1e8480d129a7.jpg, 0, 0, 0, 1, 0
oblong-388-_jpg.rf.7d4409531cbdf1254eab3c5804688842.jpg, 0, 1, 0, 0, 0
square-438-_jpg.rf.7d47fd9d48fd3d0e9f40d6370a89ae5a.jpg, 0, 0, 0, 0, 1
oblong-998-_jpg.rf.7bfb05afa6bb3eadf4c37887bd3a5076.jpg, 0, 1, 0, 0, 0
oval-429-_jpg.rf.7d49850d21ecf0abe36d1e7a7af2d3fa.jpg, 0, 0, 1, 0, 0
heart-120-_jpg.rf.7d084342a081bc418324743ee6958ba0.jpg, 1, 0, 0, 0, 0
oval-361-_jpg.rf.79e24fcf67c8b3da261047632080f376.jpg, 0, 0, 1, 0, 0
oval-58-_jpg.rf.7e304925bfa78d8259541b6534f2a780.jpg, 0, 0, 1, 0, 0
oval-837-_jpg.rf.7d5b512d5ced6bb38772d3d9118cbf27.jpg, 0, 0, 1, 0, 0
square-840-_jpg.rf.7d5591411327086f379b225904dfbc0a.jpg, 0, 0, 0, 0, 1
square-199-_jpg.rf.7e59afc492a98efb8e3a6314b7609e08.jpg, 0, 0, 0, 0, 1
round-620-_jpg.rf.7dec98b07656b3a81ba0a12bd0fd3e3e.jpg, 0, 0, 0, 1, 0
square-38-_jpg.rf.7e71ab72828a95a04fb95a3a929633ac.jpg, 0, 0, 0, 0, 1
oblong-409-_jpg.rf.7f6554b36788843729b988352070feee.jpg, 0, 1, 0, 0, 0
round-338-_jpg.rf.7eb2b0d6e709cca936110e4773a98c1f.jpg, 0, 0, 0, 1, 0
heart-552-_jpg.rf.7da2a5a9c9236b9abf8131fe8649225b.jpg, 1, 0, 0, 0, 0
heart-755-_jpg.rf.7d7d205147bcc80189db791d23453e47.jpg, 1, 0, 0, 0, 0
round-51-_jpg.rf.7e896d9408fb236a2e6aac86236b896a.jpg, 0, 0, 0, 1, 0
square-616-_jpg.rf.7fa978ab350a59b659313b3c7a7f24c2.jpg, 0, 0, 0, 0, 1
square-941-_jpg.rf.7e009f035918e813c93a6fe3d76127ee.jpg, 0, 0, 0, 0, 1
oblong-348-_jpg.rf.7f02681adb61a8ecedb3e2a9d8ef96ba.jpg, 0, 1, 0, 0, 0
oval-125-_jpg.rf.7efbf7dc045d4803579a6743245e7e3d.jpg, 0, 0, 1, 0, 0
square-948-_jpg.rf.7f85a49a8acd19e023d7b12d51f5d74b.jpg, 0, 0, 0, 0, 1
square-844-_jpg.rf.7f5ae2350eaf495af104ca94b2ab25b4.jpg, 0, 0, 0, 0, 1
oval-600-_jpg.rf.7e8b642f9066e3541a03281a62504d39.jpg, 0, 0, 1, 0, 0
oblong-958-_jpg.rf.7f50fe1f3b06d322e477e5c8061d45ec.jpg, 0, 1, 0, 0, 0
heart-955-_jpg.rf.7f36694b2a0d51daf121312fc9d40425.jpg, 1, 0, 0, 0, 0
square-638-_jpg.rf.7eb1261acc860f5c43caa33e1fceb7c0.jpg, 0, 0, 0, 0, 1
oblong-582-_jpg.rf.7dbde4985a83b51e30ef43f9d3da8a65.jpg, 0, 1, 0, 0, 0
heart-836-_jpg.rf.7f0aac94f7f2086b5370240afedd872d.jpg, 1, 0, 0, 0, 0
heart-145-_jpg.rf.7eb26a30ae6ad2cabec6fc2d12999837.jpg, 1, 0, 0, 0, 0
round-100-_jpg.rf.7f61b2a735daa0079c2a0d31010df752.jpg, 0, 0, 0, 1, 0
round-593-_jpg.rf.7fe050be98ce0b6ccec5b8a236d88f00.jpg, 0, 0, 0, 1, 0
round-760-_jpg.rf.800c0f10a8ed8054a1d0cb4390833d6a.jpg, 0, 0, 0, 1, 0
oblong-643-_jpg.rf.7fc1a2ef7839364282af3e6e2372c55b.jpg, 0, 1, 0, 0, 0
round-34-_jpg.rf.7de0318d699166cb8a130ff8f4ab1e8a.jpg, 0, 0, 0, 1, 0
oblong-2-_jpg.rf.8031d5557d98b082b4dbf2d2bedd4175.jpg, 0, 1, 0, 0, 0
square-963-_jpg.rf.7fb9772da2747df4feb71c6e80b8bf9d.jpg, 0, 0, 0, 0, 1
heart-259-_jpg.rf.80d582f80fe1c78b9fa8a9aacdb7db55.jpg, 1, 0, 0, 0, 0
oval-88-_jpg.rf.8132015afca5a170e821bb602ba6af79.jpg, 0, 0, 1, 0, 0
square-835-_jpg.rf.80a41462fccef0a14760b7a7d8624c5c.jpg, 0, 0, 0, 0, 1
oval-172-_jpg.rf.80776b6f7405b66edc706335728ddc33.jpg, 0, 0, 1, 0, 0
oblong-70-_jpg.rf.7fb6d95b4d73a3db447b83d7cbded98d.jpg, 0, 1, 0, 0, 0
square-668-_jpg.rf.81a79d374341cecf537d52fc086df897.jpg, 0, 0, 0, 0, 1
square-537-_jpg.rf.80a453ec69f36af424b190621044ad55.jpg, 0, 0, 0, 0, 1
oblong-561-_jpg.rf.8077cceb56ac0e38b67d77c8bd492d84.jpg, 0, 1, 0, 0, 0
square-356-_jpg.rf.805d1fcc2adc07dc049a6f5fda74a287.jpg, 0, 0, 0, 0, 1
oblong-142-_jpg.rf.81c9a3511f9ea5201ad333c1d8fe3e8a.jpg, 0, 1, 0, 0, 0
round-559-_jpg.rf.8138a42ded1285704f89bceb29e6de77.jpg, 0, 0, 0, 1, 0
oval-473-_jpg.rf.8139fcfbfbc065307bfeda49c05a4821.jpg, 0, 0, 1, 0, 0
oval-544-_jpg.rf.81101743d8aa140770d4eb59271fba69.jpg, 0, 0, 1, 0, 0
heart-709-_jpg.rf.8199c4c3c9598c47ef6d4fa191ef7af1.jpg, 1, 0, 0, 0, 0
round-482-_jpg.rf.80ab49aba45b3b6ba8db120356fa8a88.jpg, 0, 0, 0, 1, 0
oblong-767-_jpg.rf.81a17420b25f2fcf6820d81f0aa917ba.jpg, 0, 1, 0, 0, 0
round-834-_jpg.rf.81291e039a5b8758a7579ecda5a4cc41.jpg, 0, 0, 0, 1, 0
oblong-41-_jpg.rf.80b83dd97d36610db1409d9788239308.jpg, 0, 1, 0, 0, 0
round-393-_jpg.rf.80eabab58025d9b1ad397ba353218fd0.jpg, 0, 0, 0, 1, 0
oval-155-_jpg.rf.8141b0677cb1e4886a9a618423d5cd26.jpg, 0, 0, 1, 0, 0
heart-359-_jpg.rf.81adaa5e3d8ac36d17cf80d48ff3514f.jpg, 1, 0, 0, 0, 0
round-340-_jpg.rf.813dab85c20f3796a2867dd6f7577640.jpg, 0, 0, 0, 1, 0
heart-243-_jpg.rf.81c5d0d5905cdf558122723a85d379a0.jpg, 1, 0, 0, 0, 0
square-508-_jpg.rf.828edac51eda992a99c04ae1c5bc74c7.jpg, 0, 0, 0, 0, 1
round-377-_jpg.rf.8398cab4faaacfe1094224148207da92.jpg, 0, 0, 0, 1, 0
heart-2-_jpg.rf.82116e1f7b4011c9194de078da325719.jpg, 1, 0, 0, 0, 0
round-627-_jpg.rf.83c5be11c81a5b4817844fc2482490ff.jpg, 0, 0, 0, 1, 0
square-444-_jpg.rf.83cd01ce8715e28fc58c20c136b0f205.jpg, 0, 0, 0, 0, 1
round-302-_jpg.rf.81e17bda24ed056f4eda7ac8df88b77c.jpg, 0, 0, 0, 1, 0
round-178-_jpg.rf.82e1b3fe5294425b095f139bd2d258e5.jpg, 0, 0, 0, 1, 0
oval-110-_jpg.rf.83267080c248b6acd4c098a6e19abc45.jpg, 0, 0, 1, 0, 0
square-751-_jpg.rf.8329fece1ff481ea8bc0e5b576946e2e.jpg, 0, 0, 0, 0, 1
round-884-_jpg.rf.826ff8c4df357dbe8e7a49ca75bece82.jpg, 0, 0, 0, 1, 0
square-214-_jpg.rf.820834b74b1098317907c60449ec9309.jpg, 0, 0, 0, 0, 1
oblong-854-_jpg.rf.82449eaeae972ac5aaaf06fb0c89cc1a.jpg, 0, 1, 0, 0, 0
square-269-_jpg.rf.83858b7056af2927c7710a9df4500ce4.jpg, 0, 0, 0, 0, 1
heart-231-_jpg.rf.82c4688426947f537d6452b98c274d28.jpg, 1, 0, 0, 0, 0
oval-973-_jpg.rf.83d4985f4482b2cbf1f05f7078084a16.jpg, 0, 0, 1, 0, 0
heart-682-_jpg.rf.83d2ed060ece72014da77aa018020509.jpg, 1, 0, 0, 0, 0
round-887-_jpg.rf.8290bf0b457258bd812399af4f55f2d8.jpg, 0, 0, 0, 1, 0
oblong-360-_jpg.rf.81fe158b9ca9e30b73ec43555a860f4e.jpg, 0, 1, 0, 0, 0
oblong-63-_jpg.rf.832d34243b79787444d00f309d412831.jpg, 0, 1, 0, 0, 0
oval-728-_jpg.rf.837213d506d6079d56b214014bc290ee.jpg, 0, 0, 1, 0, 0
round-290-_jpg.rf.8332ce00bd52b03bdb07d98933042a1c.jpg, 0, 0, 0, 1, 0
